transaction_id,customer_id,customer_segment,transaction_date,category,product_name,quantity,unit_price,total_revenue,profit,customer_satisfaction,region,channel,quarter,month,year,day_of_week,profit_margin_pct,revenue_per_unit,high_value,customer_ltv,is_holiday_quarter,is_summer
TXN_006346,CUST_01899,Regular,2024-05-27 12:05:18.336306,Books,Educational,1,23.77,23.77,9.51,3.0,West,Mobile App,Q2,5,2024,Monday,40.00841396718553,23.77,False,1303.54,False,True
TXN_006347,CUST_01900,Budget,2025-04-10 12:05:18.336306,Home & Garden,Kitchen Appliances,1,1221.65,1221.65,427.58,4.2,East,Website,Q2,4,2025,Thursday,35.00020464126386,1221.65,False,1615.13,False,True
TXN_006348,CUST_01900,Regular,2025-04-27 12:05:18.336306,Sports,Supplements,1,393.48,393.48,118.05,2.8,East,Website,Q2,4,2025,Sunday,30.00152485513876,393.48,False,1615.13,False,True
TXN_006349,CUST_01901,Budget,2025-04-29 12:05:18.336306,Sports,Apparel,1,287.73,287.73,86.32,4.3,North,Physical Store,Q2,4,2025,Tuesday,30.000347548048513,287.73,False,1868.75,False,True
TXN_006350,CUST_01901,Budget,2023-09-21 12:05:18.336306,Electronics,Smart Watch,1,705.46,705.46,176.36,5.0,Central,Physical Store,Q3,9,2023,Thursday,24.999291242593486,705.46,False,1868.75,False,True
TXN_006351,CUST_01901,Regular,2024-02-08 12:05:18.336306,Home & Garden,Tools,1,875.56,875.56,306.45,5.0,West,Mobile App,Q1,2,2024,Thursday,35.00045685047284,875.56,False,1868.75,False,False
TXN_006352,CUST_01902,Regular,2025-04-26 12:05:18.336306,Home & Garden,Plants,1,405.28,405.28,141.85,4.3,South,Third Party,Q2,4,2025,Saturday,35.000493485985004,405.28,False,711.8599999999999,False,True
TXN_006353,CUST_01902,Regular,2024-12-19 12:05:18.336306,Clothing,Accessories,1,306.58,306.58,137.96,4.5,West,Physical Store,Q4,12,2024,Thursday,44.99967382086243,306.58,False,711.8599999999999,True,False
TXN_006354,CUST_01903,Budget,2025-07-26 12:05:18.336306,Electronics,Headphones,1,1398.73,1398.73,349.68,2.6,West,Mobile App,Q3,7,2025,Saturday,24.99982126643455,1398.73,True,1398.73,False,True
TXN_006355,CUST_01904,Regular,2025-03-03 12:05:18.336306,Clothing,Accessories,1,118.82,118.82,53.47,3.6,North,Physical Store,Q1,3,2025,Monday,45.00084160915671,118.82,False,118.82,False,False
TXN_006356,CUST_01905,Regular,2024-06-08 12:05:18.336306,Sports,Apparel,1,532.67,532.67,159.8,4.2,North,Website,Q2,6,2024,Saturday,29.99981226650647,532.67,False,22697.41,False,True
TXN_006357,CUST_01905,Regular,2025-03-14 12:05:18.336306,Home & Garden,Plants,1,586.78,586.78,205.37,4.1,East,Website,Q1,3,2025,Friday,34.99948873513072,586.78,False,22697.41,False,False
TXN_006358,CUST_01905,Regular,2024-08-31 12:05:18.336306,Home & Garden,Kitchen Appliances,3,262.27,786.8,275.38,4.4,South,Website,Q3,8,2024,Saturday,35.0,262.26666666666665,False,22697.41,False,True
TXN_006359,CUST_01905,Premium,2024-05-28 12:05:18.336306,Electronics,Tablet,4,5037.21,20148.84,5037.21,5.0,West,Website,Q2,5,2024,Tuesday,25.0,5037.21,True,22697.41,False,True
TXN_006360,CUST_01905,Regular,2024-11-05 12:05:18.336306,Clothing,Jacket,2,321.16,642.32,289.04,3.6,South,Website,Q4,11,2024,Tuesday,44.99937725744177,321.16,False,22697.41,True,False
TXN_006361,CUST_01906,Budget,2024-08-07 12:05:18.336306,Books,Non-Fiction,1,29.56,29.56,11.82,3.0,Central,Website,Q3,8,2024,Wednesday,39.986468200270636,29.56,False,1598.42,False,True
TXN_006362,CUST_01906,Regular,2024-03-04 12:05:18.336306,Books,Fiction,1,55.49,55.49,22.19,3.2,South,Mobile App,Q1,3,2024,Monday,39.98918724094431,55.49,False,1598.42,False,False
TXN_006363,CUST_01906,Regular,2024-12-02 12:05:18.336306,Sports,Accessories,1,126.06,126.06,37.82,3.0,Central,Third Party,Q4,12,2024,Monday,30.001586546089165,126.06,False,1598.42,True,False
TXN_006364,CUST_01906,Budget,2024-07-24 12:05:18.336306,Electronics,Laptop,1,482.15,482.15,120.54,4.4,North,Mobile App,Q3,7,2024,Wednesday,25.000518510836876,482.15,False,1598.42,False,True
TXN_006365,CUST_01906,Budget,2024-09-22 12:05:18.336306,Electronics,Smartphone,1,90.97,90.97,22.74,5.0,Central,Website,Q3,9,2024,Sunday,24.997251841266348,90.97,False,1598.42,False,True
TXN_006366,CUST_01906,Budget,2024-01-11 12:05:18.336306,Electronics,Smart Watch,1,814.19,814.19,203.55,5.0,South,Website,Q1,1,2024,Thursday,25.000307053636128,814.19,False,1598.42,False,False
TXN_006367,CUST_01907,Budget,2025-09-14 12:05:18.336306,Clothing,Dress,1,16.49,16.49,7.42,4.2,Central,Third Party,Q3,9,2025,Sunday,44.996967859308675,16.49,False,16.49,False,True
TXN_006368,CUST_01908,Budget,2025-06-20 12:05:18.336306,Home & Garden,Tools,1,1114.99,1114.99,390.25,4.7,South,Physical Store,Q2,6,2025,Friday,35.00031390416057,1114.99,False,1510.6,False,True
TXN_006369,CUST_01908,Premium,2024-09-23 12:05:18.336306,Books,Tech,4,98.9,395.61,158.25,4.5,East,Mobile App,Q3,9,2024,Monday,40.00151664518086,98.9025,False,1510.6,False,True
TXN_006370,CUST_01909,Regular,2024-03-15 12:05:18.336306,Electronics,Tablet,1,155.04,155.04,38.76,4.9,North,Website,Q1,3,2024,Friday,25.0,155.04,False,155.04,False,False
TXN_006371,CUST_01910,Premium,2024-10-09 12:05:18.336306,Sports,Outdoor,2,73.61,147.22,44.16,3.6,North,Mobile App,Q4,10,2024,Wednesday,29.995924466784402,73.61,False,936.27,True,False
TXN_006372,CUST_01910,Budget,2025-05-25 12:05:18.336306,Electronics,Tablet,1,789.05,789.05,197.26,5.0,South,Website,Q2,5,2025,Sunday,24.999683163297636,789.05,False,936.27,False,True
TXN_006373,CUST_01911,Regular,2024-12-25 12:05:18.336306,Sports,Equipment,1,47.35,47.35,14.2,3.6,South,Website,Q4,12,2024,Wednesday,29.989440337909183,47.35,False,647.3399999999999,True,False
TXN_006374,CUST_01911,Regular,2024-11-30 12:05:18.336306,Sports,Equipment,1,38.22,38.22,11.47,4.4,West,Mobile App,Q4,11,2024,Saturday,30.01046572475144,38.22,False,647.3399999999999,True,False
TXN_006375,CUST_01911,Regular,2024-07-12 12:05:18.336306,Home & Garden,Decor,1,561.77,561.77,196.62,5.0,South,Physical Store,Q3,7,2024,Friday,35.00008900439682,561.77,False,647.3399999999999,False,True
TXN_006376,CUST_01912,Budget,2024-12-14 12:05:18.336306,Electronics,Smartphone,1,913.07,913.07,228.27,4.2,South,Mobile App,Q4,12,2024,Saturday,25.00027380157053,913.07,False,4012.46,True,False
TXN_006377,CUST_01912,Premium,2025-05-21 12:05:18.336306,Clothing,Jeans,2,627.75,1255.5,564.98,5.0,West,Physical Store,Q2,5,2025,Wednesday,45.00039824771008,627.75,True,4012.46,False,True
TXN_006378,CUST_01912,Budget,2023-12-29 12:05:18.336306,Books,Educational,1,43.67,43.67,17.47,2.1,Central,Mobile App,Q4,12,2023,Friday,40.00457980306847,43.67,False,4012.46,True,False
TXN_006379,CUST_01912,Budget,2025-08-11 12:05:18.336306,Electronics,Laptop,1,745.96,745.96,186.49,4.9,West,Mobile App,Q3,8,2025,Monday,25.0,745.96,False,4012.46,False,True
TXN_006380,CUST_01912,Premium,2025-02-27 12:05:18.336306,Clothing,Jacket,2,115.94,231.88,104.35,5.0,Central,Mobile App,Q1,2,2025,Thursday,45.00172503018803,115.94,False,4012.46,False,False
TXN_006381,CUST_01912,Premium,2024-09-15 12:05:18.336306,Sports,Accessories,2,411.19,822.38,246.71,5.0,Central,Mobile App,Q3,9,2024,Sunday,29.999513606848417,411.19,False,4012.46,False,True
TXN_006382,CUST_01913,Budget,2024-12-08 12:05:18.336306,Sports,Supplements,1,157.12,157.12,47.14,4.9,Central,Mobile App,Q4,12,2024,Sunday,30.00254582484725,157.12,False,1160.36,True,False
TXN_006383,CUST_01913,Budget,2024-09-22 12:05:18.336306,Sports,Accessories,1,285.45,285.45,85.64,3.3,East,Mobile App,Q3,9,2024,Sunday,30.00175162024873,285.45,False,1160.36,False,True
TXN_006384,CUST_01913,Regular,2025-01-06 12:05:18.336306,Home & Garden,Decor,1,717.79,717.79,251.23,3.8,Central,Website,Q1,1,2025,Monday,35.00048760779615,717.79,False,1160.36,False,False
TXN_006385,CUST_01914,Premium,2024-02-03 12:05:18.336306,Books,Fiction,2,80.19,160.39,64.16,3.6,North,Physical Store,Q1,2,2024,Saturday,40.0024939210674,80.195,False,160.39,False,False
TXN_006386,CUST_01915,Budget,2024-01-14 12:05:18.336306,Home & Garden,Tools,1,987.24,987.24,345.53,4.0,West,Mobile App,Q1,1,2024,Sunday,34.99959483003119,987.24,False,8201.19,False,False
TXN_006387,CUST_01915,Regular,2025-08-01 12:05:18.336306,Clothing,Accessories,1,103.7,103.7,46.66,3.7,South,Physical Store,Q3,8,2025,Friday,44.99517839922854,103.7,False,8201.19,False,True
TXN_006388,CUST_01915,Regular,2024-10-31 12:05:18.336306,Home & Garden,Kitchen Appliances,1,1555.43,1555.43,544.4,2.7,South,Physical Store,Q4,10,2024,Thursday,34.99996785454826,1555.43,True,8201.19,True,False
TXN_006389,CUST_01915,Premium,2024-01-20 12:05:18.336306,Clothing,Jacket,2,543.92,1087.84,489.53,4.7,East,Mobile App,Q1,1,2024,Saturday,45.00018385056626,543.92,False,8201.19,False,False
TXN_006390,CUST_01915,Budget,2025-04-02 12:05:18.336306,Electronics,Smartphone,1,1263.23,1263.23,315.81,4.2,East,Website,Q2,4,2025,Wednesday,25.00019790536957,1263.23,True,8201.19,False,True
TXN_006391,CUST_01915,Regular,2025-03-25 12:05:18.336306,Sports,Apparel,1,305.03,305.03,91.51,5.0,North,Website,Q1,3,2025,Tuesday,30.00032783660624,305.03,False,8201.19,False,False
TXN_006392,CUST_01915,Regular,2024-07-29 12:05:18.336306,Electronics,Camera,1,271.54,271.54,67.89,4.6,Central,Third Party,Q3,7,2024,Monday,25.001841349340797,271.54,False,8201.19,False,True
TXN_006393,CUST_01915,Regular,2024-03-24 12:05:18.336306,Home & Garden,Plants,1,849.91,849.91,297.47,4.6,North,Website,Q1,3,2024,Sunday,35.00017648927534,849.91,False,8201.19,False,False
TXN_006394,CUST_01915,Regular,2024-05-16 12:05:18.336306,Home & Garden,Furniture,1,1366.23,1366.23,478.18,4.0,West,Website,Q2,5,2024,Thursday,34.99996340294094,1366.23,True,8201.19,False,True
TXN_006395,CUST_01915,Regular,2024-06-26 12:05:18.336306,Clothing,Jeans,2,205.52,411.04,184.97,4.1,South,Mobile App,Q2,6,2024,Wednesday,45.000486570650054,205.52,False,8201.19,False,True
TXN_006396,CUST_01916,Regular,2025-03-04 12:05:18.336306,Clothing,Jacket,2,157.37,314.75,141.64,4.3,South,Website,Q1,3,2025,Tuesday,45.00079428117553,157.375,False,1903.38,False,False
TXN_006397,CUST_01916,Regular,2023-12-10 12:05:18.336306,Electronics,Smart Watch,1,1327.15,1327.15,331.79,4.2,North,Website,Q4,12,2023,Sunday,25.00018837358249,1327.15,True,1903.38,True,False
TXN_006398,CUST_01916,Budget,2024-03-30 12:05:18.336306,Electronics,Camera,1,261.48,261.48,65.37,3.8,East,Website,Q1,3,2024,Saturday,25.0,261.48,False,1903.38,False,False
TXN_006399,CUST_01917,Regular,2025-08-23 12:05:18.336306,Clothing,Jeans,2,66.41,132.82,59.77,1.9,Central,Website,Q3,8,2025,Saturday,45.00075289865985,66.41,False,132.82,False,True
TXN_006400,CUST_01918,Regular,2024-04-06 12:05:18.336306,Electronics,Tablet,3,1937.18,5811.55,1452.89,4.0,Central,Mobile App,Q2,4,2024,Saturday,25.00004301778355,1937.1833333333334,True,5811.55,False,True
TXN_006401,CUST_01919,Budget,2024-08-29 12:05:18.336306,Books,Educational,1,15.56,15.56,6.23,4.3,Central,Third Party,Q3,8,2024,Thursday,40.03856041131105,15.56,False,7279.52,False,True
TXN_006402,CUST_01919,Premium,2024-10-09 12:05:18.336306,Electronics,Headphones,2,3410.18,6820.37,1705.09,5.0,South,Website,Q4,10,2024,Wednesday,24.99996334509711,3410.185,True,7279.52,True,False
TXN_006403,CUST_01919,Regular,2024-02-23 12:05:18.336306,Sports,Equipment,1,443.59,443.59,133.08,4.0,North,Physical Store,Q1,2,2024,Friday,30.000676300187113,443.59,False,7279.52,False,False
TXN_006404,CUST_01920,Regular,2024-07-22 12:05:18.336306,Clothing,Dress,1,188.74,188.74,84.93,3.9,South,Website,Q3,7,2024,Monday,44.998410511815194,188.74,False,9930.32,False,True
TXN_006405,CUST_01920,Budget,2023-11-09 12:05:18.336306,Electronics,Tablet,1,1743.9,1743.9,435.97,4.0,North,Mobile App,Q4,11,2023,Thursday,24.99971328631229,1743.9,True,9930.32,True,False
TXN_006406,CUST_01920,Regular,2025-04-05 12:05:18.336306,Clothing,T-Shirt,2,227.34,454.68,204.61,3.2,East,Website,Q2,4,2025,Saturday,45.00087973959708,227.34,False,9930.32,False,True
TXN_006407,CUST_01920,Premium,2025-07-10 12:05:18.336306,Home & Garden,Decor,2,3515.17,7030.34,2460.62,5.0,East,Mobile App,Q3,7,2025,Thursday,35.00001422406313,3515.17,True,9930.32,False,True
TXN_006408,CUST_01920,Regular,2023-11-01 12:05:18.336306,Sports,Footwear,2,245.38,490.76,147.23,3.5,East,Mobile App,Q4,11,2023,Wednesday,30.000407531176133,245.38,False,9930.32,True,False
TXN_006409,CUST_01920,Regular,2024-04-17 12:05:18.336306,Clothing,Jeans,1,21.9,21.9,9.85,4.1,West,Physical Store,Q2,4,2024,Wednesday,44.97716894977169,21.9,False,9930.32,False,True
TXN_006410,CUST_01921,Regular,2025-06-22 12:05:18.336306,Home & Garden,Tools,1,1367.37,1367.37,478.58,3.4,East,Website,Q2,6,2025,Sunday,35.00003656654746,1367.37,True,9563.65,False,True
TXN_006411,CUST_01921,Regular,2024-11-11 12:05:18.336306,Books,Educational,1,63.19,63.19,25.28,2.1,East,Third Party,Q4,11,2024,Monday,40.00633011552461,63.19,False,9563.65,True,False
TXN_006412,CUST_01921,Premium,2023-10-12 12:05:18.336306,Home & Garden,Furniture,4,2033.27,8133.09,2846.58,4.9,North,Mobile App,Q4,10,2023,Thursday,34.99998155682527,2033.2725,True,9563.65,True,False
TXN_006413,CUST_01922,Budget,2025-07-16 12:05:18.336306,Home & Garden,Tools,1,873.0,873.0,305.55,4.4,North,Website,Q3,7,2025,Wednesday,35.0,873.0,False,1047.92,False,True
TXN_006414,CUST_01922,Premium,2025-04-05 12:05:18.336306,Books,Fiction,2,87.46,174.92,69.97,5.0,North,Mobile App,Q2,4,2025,Saturday,40.001143379830786,87.46,False,1047.92,False,True
TXN_006415,CUST_01923,Regular,2024-01-08 12:05:18.336306,Sports,Supplements,1,33.85,33.85,10.15,4.1,West,Mobile App,Q1,1,2024,Monday,29.98522895125554,33.85,False,291.09000000000003,False,False
TXN_006416,CUST_01923,Regular,2024-01-26 12:05:18.336306,Sports,Accessories,1,212.18,212.18,63.65,4.4,North,Website,Q1,1,2024,Friday,29.998114808181732,212.18,False,291.09000000000003,False,False
TXN_006417,CUST_01923,Budget,2023-12-20 12:05:18.336306,Sports,Outdoor,1,45.06,45.06,13.52,4.5,East,Physical Store,Q4,12,2023,Wednesday,30.004438526409228,45.06,False,291.09000000000003,True,False
TXN_006418,CUST_01924,Regular,2023-12-17 12:05:18.336306,Clothing,Shoes,1,465.11,465.11,209.3,2.5,South,Website,Q4,12,2023,Sunday,45.00010750145127,465.11,False,21227.78,True,False
TXN_006419,CUST_01924,Premium,2024-05-28 12:05:18.336306,Electronics,Smartphone,4,5190.67,20762.67,5190.67,4.1,North,Website,Q2,5,2024,Tuesday,25.00001204084061,5190.6675,True,21227.78,False,True
TXN_006420,CUST_01925,Budget,2024-03-24 12:05:18.336306,Books,Biography,1,17.27,17.27,6.91,1.7,Central,Mobile App,Q1,3,2024,Sunday,40.01158077591199,17.27,False,770.8399999999999,False,False
TXN_006421,CUST_01925,Regular,2024-07-17 12:05:18.336306,Clothing,Shoes,1,223.7,223.7,100.67,2.7,East,Website,Q3,7,2024,Wednesday,45.00223513634332,223.7,False,770.8399999999999,False,True
TXN_006422,CUST_01925,Budget,2024-09-28 12:05:18.336306,Clothing,T-Shirt,1,141.7,141.7,63.76,4.8,South,Mobile App,Q3,9,2024,Saturday,44.99647141848977,141.7,False,770.8399999999999,False,True
TXN_006423,CUST_01925,Regular,2023-10-04 12:05:18.336306,Books,Fiction,1,66.53,66.53,26.61,4.2,North,Website,Q4,10,2023,Wednesday,39.9969938373666,66.53,False,770.8399999999999,True,False
TXN_006424,CUST_01925,Regular,2024-06-01 12:05:18.336306,Clothing,Accessories,1,321.64,321.64,144.74,4.4,Central,Website,Q2,6,2024,Saturday,45.00062181320732,321.64,False,770.8399999999999,False,True
TXN_006425,CUST_01926,Regular,2025-02-23 12:05:18.336306,Home & Garden,Tools,1,606.77,606.77,212.37,4.4,East,Website,Q1,2,2025,Sunday,35.00008240354665,606.77,False,633.55,False,False
TXN_006426,CUST_01926,Budget,2024-08-31 12:05:18.336306,Books,Fiction,1,26.78,26.78,10.71,3.1,North,Mobile App,Q3,8,2024,Saturday,39.99253174010456,26.78,False,633.55,False,True
TXN_006427,CUST_01927,Budget,2025-06-05 12:05:18.336306,Sports,Apparel,1,145.73,145.73,43.72,5.0,West,Mobile App,Q2,6,2025,Thursday,30.000686200507793,145.73,False,14935.9,False,True
TXN_006428,CUST_01927,Regular,2023-11-03 12:05:18.336306,Home & Garden,Plants,2,84.53,169.06,59.17,2.7,West,Mobile App,Q4,11,2023,Friday,34.99940849402579,84.53,False,14935.9,True,False
TXN_006429,CUST_01927,Budget,2025-07-25 12:05:18.336306,Home & Garden,Furniture,1,331.89,331.89,116.16,4.1,Central,Website,Q3,7,2025,Friday,34.9995480430263,331.89,False,14935.9,False,True
TXN_006430,CUST_01927,Regular,2023-09-17 12:05:18.336306,Clothing,Dress,1,278.7,278.7,125.41,3.1,West,Mobile App,Q3,9,2023,Sunday,44.998205956225334,278.7,False,14935.9,False,True
TXN_006431,CUST_01927,Regular,2025-06-14 12:05:18.336306,Electronics,Headphones,1,1598.63,1598.63,399.66,5.0,Central,Physical Store,Q2,6,2025,Saturday,25.000156383903715,1598.63,True,14935.9,False,True
TXN_006432,CUST_01927,Premium,2024-06-02 12:05:18.336306,Electronics,Smartphone,4,3055.97,12223.88,3055.97,5.0,North,Physical Store,Q2,6,2024,Sunday,25.0,3055.97,True,14935.9,False,True
TXN_006433,CUST_01927,Regular,2023-09-27 12:05:18.336306,Clothing,T-Shirt,1,188.01,188.01,84.6,4.6,South,Website,Q3,9,2023,Wednesday,44.997606510292,188.01,False,14935.9,False,True
TXN_006434,CUST_01928,Budget,2024-10-01 12:05:18.336306,Home & Garden,Decor,1,420.2,420.2,147.07,3.0,Central,Website,Q4,10,2024,Tuesday,35.0,420.2,False,4230.68,True,False
TXN_006435,CUST_01928,Premium,2024-08-03 12:05:18.336306,Home & Garden,Bedding,2,1396.67,2793.34,977.67,5.0,Central,Mobile App,Q3,8,2024,Saturday,35.00003579943723,1396.67,True,4230.68,False,True
TXN_006436,CUST_01928,Premium,2024-08-09 12:05:18.336306,Sports,Outdoor,2,486.17,972.34,291.7,5.0,West,Website,Q3,8,2024,Friday,29.999794310632083,486.17,False,4230.68,False,True
TXN_006437,CUST_01928,Regular,2024-05-29 12:05:18.336306,Books,Non-Fiction,2,22.4,44.8,17.92,4.7,Central,Mobile App,Q2,5,2024,Wednesday,40.00000000000001,22.4,False,4230.68,False,True
TXN_006438,CUST_01929,Regular,2024-05-05 12:05:18.336306,Clothing,Dress,1,146.89,146.89,66.1,4.1,Central,Mobile App,Q2,5,2024,Sunday,44.999659609231394,146.89,False,1728.04,False,True
TXN_006439,CUST_01929,Regular,2025-06-13 12:05:18.336306,Electronics,Laptop,1,423.94,423.94,105.98,4.6,North,Physical Store,Q2,6,2025,Friday,24.998820587819033,423.94,False,1728.04,False,True
TXN_006440,CUST_01929,Regular,2025-08-20 12:05:18.336306,Clothing,T-Shirt,1,67.74,67.74,30.48,3.5,West,Mobile App,Q3,8,2025,Wednesday,44.995571302037206,67.74,False,1728.04,False,True
TXN_006441,CUST_01929,Budget,2024-02-28 12:05:18.336306,Home & Garden,Plants,1,954.76,954.76,334.16,3.8,North,Website,Q1,2,2024,Wednesday,34.99937156981859,954.76,False,1728.04,False,False
TXN_006442,CUST_01929,Regular,2025-09-10 12:05:18.336306,Clothing,Jeans,1,134.71,134.71,60.62,4.9,South,Website,Q3,9,2025,Wednesday,45.00037116769356,134.71,False,1728.04,False,True
TXN_006443,CUST_01930,Regular,2024-06-20 12:05:18.336306,Home & Garden,Kitchen Appliances,1,1785.89,1785.89,625.06,3.6,Central,Website,Q2,6,2024,Thursday,34.99991600826478,1785.89,True,2451.1400000000003,False,True
TXN_006444,CUST_01930,Regular,2024-07-13 12:05:18.336306,Sports,Outdoor,1,665.25,665.25,199.58,4.4,North,Physical Store,Q3,7,2024,Saturday,30.000751597143932,665.25,False,2451.1400000000003,False,True
TXN_006445,CUST_01931,Regular,2025-03-27 12:05:18.336306,Home & Garden,Plants,2,655.53,1311.05,458.87,4.3,West,Physical Store,Q1,3,2025,Thursday,35.00019068685405,655.525,True,1311.05,False,False
TXN_006446,CUST_01932,Regular,2023-12-15 12:05:18.336306,Home & Garden,Bedding,1,92.73,92.73,32.46,4.2,Central,Mobile App,Q4,12,2023,Friday,35.004852798447104,92.73,False,174.87,True,False
TXN_006447,CUST_01932,Regular,2024-11-06 12:05:18.336306,Clothing,Accessories,1,82.14,82.14,36.96,3.9,East,Third Party,Q4,11,2024,Wednesday,44.9963476990504,82.14,False,174.87,True,False
TXN_006448,CUST_01933,Regular,2024-04-06 12:05:18.336306,Books,Tech,1,15.48,15.48,6.19,5.0,East,Physical Store,Q2,4,2024,Saturday,39.987080103359176,15.48,False,39.58,False,True
TXN_006449,CUST_01933,Budget,2024-08-30 12:05:18.336306,Books,Educational,1,24.1,24.1,9.64,3.1,East,Physical Store,Q3,8,2024,Friday,40.0,24.1,False,39.58,False,True
TXN_006450,CUST_01934,Regular,2023-11-09 12:05:18.336306,Sports,Accessories,1,336.13,336.13,100.84,4.9,Central,Mobile App,Q4,11,2023,Thursday,30.00029750394193,336.13,False,336.13,True,False
TXN_006451,CUST_01935,Regular,2025-05-09 12:05:18.336306,Home & Garden,Bedding,2,1168.52,2337.05,817.97,5.0,North,Mobile App,Q2,5,2025,Friday,35.00010697246528,1168.525,True,4031.63,False,True
TXN_006452,CUST_01935,Premium,2025-05-20 12:05:18.336306,Home & Garden,Plants,2,847.29,1694.58,593.1,5.0,East,Website,Q2,5,2025,Tuesday,34.99982296498247,847.29,True,4031.63,False,True
TXN_006453,CUST_01936,Regular,2024-01-28 12:05:18.336306,Home & Garden,Kitchen Appliances,1,1594.0,1594.0,557.9,4.4,North,Third Party,Q1,1,2024,Sunday,35.0,1594.0,True,2620.63,False,False
TXN_006454,CUST_01936,Regular,2025-03-20 12:05:18.336306,Home & Garden,Bedding,1,921.75,921.75,322.61,5.0,North,Website,Q1,3,2025,Thursday,34.99972877678329,921.75,False,2620.63,False,False
TXN_006455,CUST_01936,Regular,2025-05-24 12:05:18.336306,Clothing,Jeans,1,104.88,104.88,47.2,3.8,East,Mobile App,Q2,5,2025,Saturday,45.00381388253242,104.88,False,2620.63,False,True
TXN_006456,CUST_01937,Regular,2024-08-21 12:05:18.336306,Electronics,Camera,1,428.74,428.74,107.19,4.3,West,Mobile App,Q3,8,2024,Wednesday,25.001166207958203,428.74,False,2123.64,False,True
TXN_006457,CUST_01937,Regular,2025-08-12 12:05:18.336306,Clothing,Accessories,1,22.45,22.45,10.1,4.0,East,Third Party,Q3,8,2025,Tuesday,44.98886414253897,22.45,False,2123.64,False,True
TXN_006458,CUST_01937,Regular,2024-10-17 12:05:18.336306,Home & Garden,Plants,1,1672.45,1672.45,585.36,2.8,South,Third Party,Q4,10,2024,Thursday,35.00014948129989,1672.45,True,2123.64,True,False
TXN_006459,CUST_01938,Budget,2023-11-17 12:05:18.336306,Sports,Footwear,1,93.1,93.1,27.93,4.7,East,Website,Q4,11,2023,Friday,30.0,93.1,False,143.14999999999998,True,False
TXN_006460,CUST_01938,Budget,2024-08-19 12:05:18.336306,Books,Fiction,1,50.05,50.05,20.02,3.6,East,Website,Q3,8,2024,Monday,40.0,50.05,False,143.14999999999998,False,True
TXN_006461,CUST_01939,Premium,2024-08-31 12:05:18.336306,Clothing,Jacket,4,729.26,2917.05,1312.67,5.0,South,Website,Q3,8,2024,Saturday,44.99991429697811,729.2625,True,2917.05,False,True
TXN_006462,CUST_01940,Budget,2024-03-25 12:05:18.336306,Books,Non-Fiction,1,25.22,25.22,10.09,2.2,East,Physical Store,Q1,3,2024,Monday,40.00793021411578,25.22,False,7720.639999999999,False,False
TXN_006463,CUST_01940,Regular,2025-06-13 12:05:18.336306,Sports,Outdoor,1,54.91,54.91,16.47,4.1,South,Mobile App,Q2,6,2025,Friday,29.994536514296122,54.91,False,7720.639999999999,False,True
TXN_006464,CUST_01940,Premium,2024-04-05 12:05:18.336306,Electronics,Tablet,2,1788.73,3577.45,894.36,4.2,East,Mobile App,Q2,4,2024,Friday,24.999930117821357,1788.725,True,7720.639999999999,False,True
TXN_006465,CUST_01940,Regular,2024-02-22 12:05:18.336306,Books,Educational,1,90.04,90.04,36.02,4.7,Central,Website,Q1,2,2024,Thursday,40.00444247001333,90.04,False,7720.639999999999,False,False
TXN_006466,CUST_01940,Premium,2024-09-22 12:05:18.336306,Sports,Outdoor,2,1525.64,3051.27,915.38,5.0,West,Mobile App,Q3,9,2024,Sunday,29.999967226761314,1525.635,True,7720.639999999999,False,True
TXN_006467,CUST_01940,Regular,2024-06-23 12:05:18.336306,Home & Garden,Bedding,1,921.75,921.75,322.61,5.0,Central,Mobile App,Q2,6,2024,Sunday,34.99972877678329,921.75,False,7720.639999999999,False,True
TXN_006468,CUST_01941,Regular,2023-12-23 12:05:18.336306,Home & Garden,Tools,1,1735.35,1735.35,607.37,5.0,North,Website,Q4,12,2023,Saturday,34.999855936842714,1735.35,True,1735.35,True,False
TXN_006469,CUST_01942,Regular,2024-01-22 12:05:18.336306,Books,Educational,1,66.3,66.3,26.52,5.0,East,Website,Q1,1,2024,Monday,40.0,66.3,False,10365.46,False,False
TXN_006470,CUST_01942,Regular,2025-05-02 12:05:18.336306,Electronics,Headphones,1,1389.02,1389.02,347.26,4.0,Central,Mobile App,Q2,5,2025,Friday,25.000359966019207,1389.02,True,10365.46,False,True
TXN_006471,CUST_01942,Budget,2024-09-24 12:05:18.336306,Sports,Footwear,2,338.99,677.98,203.39,3.1,West,Website,Q3,9,2024,Tuesday,29.999410012094753,338.99,False,10365.46,False,True
TXN_006472,CUST_01942,Budget,2024-07-26 12:05:18.336306,Clothing,Dress,1,104.2,104.2,46.89,2.4,Central,Website,Q3,7,2024,Friday,45.0,104.2,False,10365.46,False,True
TXN_006473,CUST_01942,Premium,2025-02-03 12:05:18.336306,Electronics,Tablet,2,4063.98,8127.96,2031.99,5.0,West,Website,Q1,2,2025,Monday,25.0,4063.98,True,10365.46,False,False
TXN_006474,CUST_01943,Premium,2025-07-10 12:05:18.336306,Home & Garden,Furniture,2,2261.68,4523.37,1583.18,4.4,East,Mobile App,Q3,7,2025,Thursday,35.000011053705535,2261.685,True,4523.37,False,True
